timestamp[ms],x_accel_raw,y_accel_raw,z_accel_raw,x_gyro_raw,y_gyro_raw,z_gyro_raw,pressure[Pa],state,liftoff_detect,top_detect,burnout_detect,latitude[°],longitude[°]
956594,496,78,2018,6,-55,-38,97329.812500,1,0,0,0,33.764679,130.896164
956604,501,77,2025,46,-30,-63,97329.984375,1,0,0,0,33.764679,130.896164
956614,485,72,2027,49,-3,-81,97329.984375,1,0,0,0,33.764679,130.896164
956624,455,77,2028,51,-10,-96,97329.984375,1,0,0,0,33.764679,130.896164
956634,469,89,2015,33,-44,-70,97329.984375,1,0,0,0,33.764679,130.896164
956644,481,83,2023,40,-10,-76,97329.296875,1,0,0,0,33.764679,130.896164
956654,457,84,2034,32,-57,-38,97329.296875,1,0,0,0,33.764679,130.896164
956664,482,74,2036,47,-24,-76,97329.296875,1,0,0,0,33.764679,130.896164
956674,481,77,2030,24,-39,-48,97329.296875,1,0,0,0,33.764679,130.896164
956684,473,79,2033,45,-26,-61,97329.640625,1,0,0,0,33.764679,130.896164
956694,459,82,2026,41,-11,-66,97329.640625,1,0,0,0,33.764679,130.896164
956704,462,75,2026,50,-13,-73,97329.640625,1,0,0,0,33.764679,130.896164
956714,478,88,2028,45,-3,-80,97329.640625,1,0,0,0,33.764679,130.896164
956724,472,75,2023,51,-17,-64,97330.023438,1,0,0,0,33.764679,130.896164
956734,497,84,2014,49,-9,-86,97330.023438,1,0,0,0,33.764679,130.896164
956744,482,82,2031,54,-17,-65,97330.023438,1,0,0,0,33.764679,130.896164
956754,475,73,2022,59,-10,-91,97330.023438,1,0,0,0,33.764679,130.896164
956764,463,90,2025,50,-11,-83,97330.195312,1,0,0,0,33.764679,130.896164
956774,474,83,2041,33,-28,-50,97330.195312,1,0,0,0,33.764679,130.896164
956784,493,85,2016,50,-9,-86,97330.195312,1,0,0,0,33.764679,130.896164
956794,479,72,2011,61,-3,-89,97330.195312,1,0,0,0,33.764679,130.896164
956804,470,73,1992,48,10,-115,97329.750000,1,0,0,0,33.764679,130.896164
956814,452,85,1990,41,-15,-58,97329.750000,1,0,0,0,33.764679,130.896164
956824,494,77,2016,47,-13,-99,97329.750000,1,0,0,0,33.764679,130.896164
956834,504,70,2021,42,2,-98,97329.750000,1,0,0,0,33.764679,130.896164
956844,505,79,2028,34,-34,-57,97329.406250,1,0,0,0,33.764679,130.896164
956854,487,73,2013,53,4,-64,97329.406250,1,0,0,0,33.764679,130.896164
956864,453,80,2016,36,-19,-65,97329.406250,1,0,0,0,33.764679,130.896164
956874,481,85,2028,31,-10,-74,97329.406250,1,0,0,0,33.764679,130.896164
956884,473,77,2015,34,-7,-72,97329.750000,1,0,0,0,33.764679,130.896164
956894,490,81,2021,31,-12,-51,97329.750000,1,0,0,0,33.764679,130.896164
956904,487,83,2029,36,-33,-73,97329.750000,1,0,0,0,33.764679,130.896164
956914,499,61,2013,26,-50,-67,97329.750000,1,0,0,0,33.764679,130.896164
956924,461,80,2023,37,-18,-82,97330.265625,1,0,0,0,33.764679,130.896164
956934,451,81,2020,53,12,-91,97330.265625,1,0,0,0,33.764679,130.896164
956944,477,82,2023,31,-37,-78,97330.265625,1,0,0,0,33.764679,130.896164
956954,509,70,2045,54,-4,-81,97330.265625,1,0,0,0,33.764679,130.896164
956964,487,76,2016,16,-69,-44,97330.093750,1,0,0,0,33.764679,130.896164
956974,467,87,2018,53,16,-94,97330.093750,1,0,0,0,33.764679,130.896164
956984,460,79,2025,27,-13,-47,97330.093750,1,0,0,0,33.764679,130.896164
956994,473,74,2030,29,-33,-42,97330.093750,1,0,0,0,33.764679,130.896164
957004,477,90,2029,33,-24,-61,97329.921875,1,0,0,0,33.764679,130.896164
957014,490,83,2025,32,-30,-68,97329.921875,1,0,0,0,33.764679,130.896164
957024,462,72,2032,43,-12,-64,97329.921875,1,0,0,0,33.764679,130.896164
957034,471,76,2015,43,-10,-73,97329.921875,1,0,0,0,33.764679,130.896164
957044,463,83,2024,59,12,-99,97330.507812,1,0,0,0,33.764679,130.896164
957054,470,89,2025,43,-26,-85,97330.507812,1,0,0,0,33.764679,130.896164
957064,486,80,2019,32,-52,-55,97330.507812,1,0,0,0,33.764679,130.896164
957074,474,74,2033,37,-14,-60,97330.507812,1,0,0,0,33.764679,130.896164
957084,485,73,2023,55,-12,-90,97330.406250,1,0,0,0,33.764679,130.896164
957094,463,72,2008,31,-43,-82,97330.406250,1,0,0,0,33.764679,130.896164
957104,474,84,2003,35,-57,-48,97330.406250,1,0,0,0,33.764679,130.896164
957114,483,81,2024,32,-15,-43,97330.406250,1,0,0,0,33.764679,130.896164
957124,487,75,2016,34,-12,-69,97329.750000,1,0,0,0,33.764679,130.896164
957134,470,80,2020,37,-39,-81,97329.750000,1,0,0,0,33.764679,130.896164
957144,478,74,2024,40,-21,-73,97329.750000,1,0,0,0,33.764679,130.896164
957154,487,78,2034,53,3,-65,97329.750000,1,0,0,0,33.764679,130.896164
957164,473,83,2037,38,-33,-67,97329.062500,1,0,0,0,33.764679,130.896164
957174,477,75,2029,33,-40,-65,97329.062500,1,0,0,0,33.764679,130.896164
957184,466,68,2020,34,-19,-64,97329.062500,1,0,0,0,33.764679,130.896164
957194,460,78,2030,25,-21,-44,97329.234375,1,0,0,0,33.764679,130.896164
957204,460,78,2040,41,-7,-90,97329.656250,1,0,0,0,33.764679,130.896164
957214,478,78,2032,48,-16,-77,97329.656250,1,0,0,0,33.764679,130.896164
957224,492,68,2016,31,-19,-68,97329.656250,1,0,0,0,33.764679,130.896164
957234,483,66,2042,45,-18,-77,97329.476562,1,0,0,0,33.764679,130.896164
957244,478,78,2027,32,-28,-59,97329.476562,1,0,0,0,33.764679,130.896164
957254,477,70,2026,36,-22,-45,97329.476562,1,0,0,0,33.764679,130.896164
957264,467,79,2027,44,-4,-63,97329.476562,1,0,0,0,33.764679,130.896164
957274,475,86,2037,36,-31,-97,97329.140625,1,0,0,0,33.764679,130.896164
957284,480,87,2024,33,-31,-57,97329.140625,1,0,0,0,33.764679,130.896164
957294,492,77,2018,41,-20,-60,97329.140625,1,0,0,0,33.764679,130.896164
957304,468,76,2024,32,-61,-50,97329.140625,1,0,0,0,33.764679,130.896164
957314,467,76,2015,61,14,-97,97328.382812,1,0,0,0,33.764679,130.896164
957324,475,69,2023,60,18,-85,97328.382812,1,0,0,0,33.764679,130.896164
957334,478,92,2029,56,-20,-84,97328.382812,1,0,0,0,33.764679,130.896164
957344,486,98,2019,17,-66,-30,97328.382812,1,0,0,0,33.764679,130.896164
957354,494,79,2019,29,-30,-72,97328.046875,1,0,0,0,33.764679,130.896164
957364,485,68,2035,49,-22,-60,97328.046875,1,0,0,0,33.764679,130.896164
957374,461,78,2031,29,-40,-52,97328.046875,1,0,0,0,33.764679,130.896164
957384,471,90,2012,33,-27,-89,97328.046875,1,0,0,0,33.764679,130.896164
957394,483,83,2018,28,-28,-69,97328.554688,1,0,0,0,33.764679,130.896164
957404,474,87,2031,38,-7,-64,97328.554688,1,0,0,0,33.764679,130.896164
957414,483,84,2028,21,-25,-67,97328.554688,1,0,0,0,33.764679,130.896164
957424,489,79,2020,47,-30,-95,97328.554688,1,0,0,0,33.764679,130.896164
957434,491,67,2027,48,-8,-81,97328.796875,1,0,0,0,33.764679,130.896164
957444,485,77,2031,27,-28,-42,97328.796875,1,0,0,0,33.764679,130.896164
957454,471,88,2024,21,-27,-54,97328.796875,1,0,0,0,33.764679,130.896164
957464,467,87,2018,46,3,-84,97328.796875,1,0,0,0,33.764679,130.896164
957474,487,72,2029,31,-57,-47,97328.968750,1,0,0,0,33.764679,130.896164
957484,495,77,2025,42,-8,-53,97328.968750,1,0,0,0,33.764679,130.896164
957494,453,79,2013,30,-27,-71,97328.968750,1,0,0,0,33.764679,130.896164
957504,483,84,2034,18,-54,-55,97328.968750,1,0,0,0,33.764679,130.896164
957514,487,85,2017,34,-43,-67,97328.554688,1,0,0,0,33.764679,130.896164
957524,472,92,2025,25,-29,-44,97328.554688,1,0,0,0,33.764679,130.896164
957534,474,57,2032,55,-20,-69,97328.554688,1,0,0,0,33.764679,130.896164
957544,474,88,2017,69,18,-76,97328.554688,1,0,0,0,33.764679,130.896164
957554,468,71,2027,58,30,-89,97329.312500,1,0,0,0,33.764679,130.896164
957564,474,85,2029,42,-25,-67,97329.312500,1,0,0,0,33.764679,130.896164
957574,490,83,2016,52,-29,-64,97329.312500,1,0,0,0,33.764679,130.896164
957584,456,73,2030,28,-37,-42,97329.312500,1,0,0,0,33.764679,130.896164
957594,471,76,2024,39,-10,-79,97329.312500,1,0,0,0,33.764679,130.896164
957604,503,83,2021,33,-66,-66,97329.312500,1,0,0,0,33.764679,130.896164
957614,498,92,2021,24,-31,-71,97329.312500,1,0,0,0,33.764679,130.896164
957624,455,72,2021,38,1,-71,97329.312500,1,0,0,0,33.764679,130.896164
957634,483,80,2031,37,-17,-66,97329.312500,1,0,0,0,33.764679,130.896164
957644,482,87,2019,49,-1,-89,97329.312500,1,0,0,0,33.764679,130.896164
957654,496,76,2031,41,-28,-49,97329.312500,1,0,0,0,33.764679,130.896164
957664,503,73,2026,25,-39,-60,97329.312500,1,0,0,0,33.764679,130.896164
957674,478,82,2034,37,-28,-96,97329.718750,1,0,0,0,33.764679,130.896164
957684,476,82,2017,41,-26,-56,97329.718750,1,0,0,0,33.764679,130.896164
957694,482,75,2026,37,-10,-82,97329.718750,1,0,0,0,33.764679,130.896164
957704,481,86,2028,53,30,-91,97329.718750,1,0,0,0,33.764679,130.896164
957714,475,84,2036,52,-5,-78,97330.648438,1,0,0,0,33.764679,130.896164
957724,479,80,2027,50,-10,-87,97330.648438,1,0,0,0,33.764679,130.896164
957734,463,81,2019,32,-9,-59,97330.648438,1,0,0,0,33.764679,130.896164
957744,474,83,2036,33,-28,-56,97330.648438,1,0,0,0,33.764679,130.896164
957754,488,72,2035,49,-6,-94,97330.234375,1,0,0,0,33.764679,130.896164
957764,498,84,2023,32,-17,-62,97330.234375,1,0,0,0,33.764679,130.896164
957774,478,75,2017,42,-15,-69,97330.234375,1,0,0,0,33.764679,130.896164
957784,470,81,2024,32,-29,-67,97330.234375,1,0,0,0,33.764679,130.896164
957794,484,80,2030,44,-16,-63,97329.375000,1,0,0,0,33.764679,130.896164
957804,465,87,2033,37,-10,-86,97329.375000,1,0,0,0,33.764679,130.896164
957814,474,79,2009,42,-10,-91,97329.375000,1,0,0,0,33.764679,130.896164
957824,489,75,2019,44,-37,-82,97329.375000,1,0,0,0,33.764679,130.896164
957834,489,67,2024,48,11,-112,97328.937500,1,0,0,0,33.764679,130.896164
957844,483,84,2029,34,-15,-69,97328.937500,1,0,0,0,33.764679,130.896164
957854,499,93,2018,49,-7,-82,97328.937500,1,0,0,0,33.764679,130.896164
957864,481,86,2042,18,-59,-25,97328.937500,1,0,0,0,33.764679,130.896164
957874,472,65,2035,49,-35,-54,97329.171875,1,0,0,0,33.764679,130.896164
957884,482,74,2030,41,-28,-70,97329.171875,1,0,0,0,33.764679,130.896164
957894,470,99,2014,39,-5,-92,97329.171875,1,0,0,0,33.764679,130.896164
957904,477,78,2024,39,1,-67,97329.171875,1,0,0,0,33.764679,130.896164
957914,474,81,2030,47,-2,-100,97329.007812,1,0,0,0,33.764679,130.896164
957924,476,73,2026,44,-7,-82,97329.007812,1,0,0,0,33.764679,130.896164
957934,465,91,2024,15,-53,-49,97329.007812,1,0,0,0,33.764679,130.896164
957944,478,73,2025,23,-44,-47,97329.007812,1,0,0,0,33.764679,130.896164
957954,467,84,2027,43,5,-88,97329.343750,1,0,0,0,33.764679,130.896164
957964,479,78,2008,58,5,-98,97329.343750,1,0,0,0,33.764679,130.896164
957974,485,77,2012,30,-30,-73,97329.343750,1,0,0,0,33.764679,130.896164
957984,458,75,2023,16,-55,-40,97329.343750,1,0,0,0,33.764679,130.896164
957994,457,85,2025,18,-44,-41,97329.203125,1,0,0,0,33.764679,130.896164
958004,462,86,2014,33,-38,-58,97329.203125,1,0,0,0,33.764679,130.896164
958014,470,72,2034,32,-51,-52,97329.203125,1,0,0,0,33.764679,130.896164
958024,497,89,2024,42,-25,-61,97329.203125,1,0,0,0,33.764679,130.896164
958034,479,84,2023,46,-4,-57,97329.890625,1,0,0,0,33.764679,130.896164
958044,477,69,2020,42,-41,-79,97329.890625,1,0,0,0,33.764679,130.896164
958054,479,79,2027,60,-10,-88,97329.890625,1,0,0,0,33.764679,130.896164
958064,468,85,2034,51,-16,-68,97329.890625,1,0,0,0,33.764679,130.896164
958074,477,81,2025,31,-53,-54,97329.718750,1,0,0,0,33.764679,130.896164
958084,497,74,2022,32,-11,-84,97329.718750,1,0,0,0,33.764679,130.896164
958094,473,79,2021,43,-35,-64,97329.718750,1,0,0,0,33.764679,130.896164
958104,454,80,2023,56,-7,-74,97329.718750,1,0,0,0,33.764679,130.896164
958114,484,93,2030,34,-46,-63,97329.960938,1,0,0,0,33.764679,130.896164
958124,482,87,2021,33,-40,-50,97329.960938,1,0,0,0,33.764679,130.896164
958134,478,72,2033,40,-47,-34,97329.960938,1,0,0,0,33.764679,130.896164
958144,472,73,2030,53,-10,-94,97329.960938,1,0,0,0,33.764679,130.896164
958154,474,98,2022,42,-12,-82,97330.890625,1,0,0,0,33.764679,130.896164
958164,471,77,2013,15,-56,-42,97330.890625,1,0,0,0,33.764679,130.896164
958174,461,69,2009,42,0,-87,97330.890625,1,0,0,0,33.764679,130.896164
958184,467,97,2012,32,-19,-75,97330.890625,1,0,0,0,33.764679,130.896164
958194,472,73,2015,39,-27,-76,97331.062500,1,0,0,0,33.764679,130.896164
958204,468,73,2037,48,-12,-67,97331.062500,1,0,0,0,33.764679,130.896164
958214,466,81,2025,32,-20,-54,97331.062500,1,0,0,0,33.764679,130.896164
958224,474,70,2021,18,-35,-77,97331.062500,1,0,0,0,33.764679,130.896164
958234,465,75,2027,36,-20,-103,97330.890625,1,0,0,0,33.764679,130.896164
958244,483,87,2025,26,-42,-49,97330.890625,1,0,0,0,33.764679,130.896164
958254,495,77,2036,48,-7,-62,97330.890625,1,0,0,0,33.764679,130.896164
958264,492,76,2021,47,-26,-76,97330.890625,1,0,0,0,33.764679,130.896164
958274,473,87,2036,37,-5,-61,97330.375000,1,0,0,0,33.764679,130.896164
958284,476,71,2029,42,-15,-67,97330.375000,1,0,0,0,33.764679,130.896164
958294,480,80,2023,33,-31,-75,97330.375000,1,0,0,0,33.764679,130.896164
958304,474,81,2036,35,-45,-76,97330.375000,1,0,0,0,33.764679,130.896164
958314,478,76,2037,42,3,-68,97331.265625,1,0,0,0,33.764679,130.896164
958324,472,82,2023,47,-18,-82,97331.265625,1,0,0,0,33.764679,130.896164
958334,467,98,2014,39,-21,-82,97331.265625,1,0,0,0,33.764679,130.896164
958344,468,77,2032,50,-5,-77,97331.265625,1,0,0,0,33.764679,130.896164
958354,470,67,2014,21,-64,-33,97331.226562,1,0,0,0,33.764679,130.896164
958364,459,74,2024,36,-21,-59,97331.226562,1,0,0,0,33.764679,130.896164
958374,492,76,2022,60,25,-94,97331.226562,1,0,0,0,33.764679,130.896164
958384,478,72,2039,30,-45,-43,97331.226562,1,0,0,0,33.764679,130.896164
958394,469,89,2028,46,-17,-60,97330.984375,1,0,0,0,33.764679,130.896164
958404,475,80,2020,54,7,-76,97330.984375,1,0,0,0,33.764679,130.896164
958414,480,84,2033,24,-38,-51,97330.984375,1,0,0,0,33.764679,130.896164
958424,473,88,2031,49,-4,-85,97330.984375,1,0,0,0,33.764679,130.896164
958434,489,71,2024,40,-25,-79,97330.234375,1,0,0,0,33.764679,130.896164
958444,475,82,2026,19,-49,-63,97330.234375,1,0,0,0,33.764679,130.896164
958454,487,73,2018,29,-42,-46,97330.234375,1,0,0,0,33.764679,130.896164
958464,472,80,2026,28,-13,-38,97330.234375,1,0,0,0,33.764679,130.896164
958474,462,70,2028,36,-37,-85,97329.992188,1,0,0,0,33.764679,130.896164
958484,469,82,2017,69,5,-111,97329.992188,1,0,0,0,33.764679,130.896164
958494,502,67,2025,12,-70,-22,97329.992188,1,0,0,0,33.764679,130.896164
958504,448,75,2038,28,-23,-56,97329.992188,1,0,0,0,33.764679,130.896164
958514,455,72,2038,32,-35,-63,97330.578125,1,0,0,0,33.764679,130.896164
958524,483,78,2018,57,2,-97,97330.578125,1,0,0,0,33.764679,130.896164
958534,468,72,2020,36,-2,-58,97330.578125,1,0,0,0,33.764679,130.896164
958544,481,71,2034,57,-14,-58,97330.578125,1,0,0,0,33.764679,130.896164
958554,468,75,2030,41,-16,-75,97330.750000,1,0,0,0,33.764679,130.896164
958564,470,88,2030,46,-27,-97,97330.750000,1,0,0,0,33.764679,130.896164
958574,476,91,2032,47,-24,-74,97330.750000,1,0,0,0,33.764679,130.896164
958584,492,83,2039,41,-31,-73,97330.750000,1,0,0,0,33.764679,130.896164
958594,479,79,2021,43,-24,-79,97331.156250,1,0,0,0,33.764679,130.896164
958604,463,85,2035,58,-4,-92,97331.156250,1,0,0,0,33.764679,130.896164
958614,481,84,2009,39,-30,-59,97331.156250,1,0,0,0,33.764679,130.896164
958624,465,75,2039,46,14,-88,97331.156250,1,0,0,0,33.764679,130.896164
958634,463,82,2027,32,-21,-69,97330.890625,1,0,0,0,33.764679,130.896164
958644,477,74,2023,26,-38,-58,97330.890625,1,0,0,0,33.764679,130.896164
958654,485,76,2024,39,-31,-59,97330.890625,1,0,0,0,33.764679,130.896164
958664,494,82,2015,41,-38,-59,97330.890625,1,0,0,0,33.764679,130.896164
958674,499,75,2015,34,-41,-55,97329.625000,1,0,0,0,33.764679,130.896164
958684,460,68,2022,37,-1,-84,97329.625000,1,0,0,0,33.764679,130.896164
958694,455,87,2029,64,2,-87,97329.625000,1,0,0,0,33.764679,130.896164
958704,480,92,2025,55,18,-94,97329.625000,1,0,0,0,33.764679,130.896164
958714,453,79,2018,34,-39,-40,97328.796875,1,0,0,0,33.764679,130.896164
958724,498,81,2032,38,-40,-73,97328.796875,1,0,0,0,33.764679,130.896164
958734,485,88,2024,41,-14,-66,97328.796875,1,0,0,0,33.764679,130.896164
958744,472,75,2024,50,-2,-68,97328.796875,1,0,0,0,33.764679,130.896164
958754,475,80,2012,19,-24,-63,97329.546875,1,0,0,0,33.764679,130.896164
958764,482,90,2018,50,9,-71,97329.546875,1,0,0,0,33.764679,130.896164
958774,458,88,2036,41,-38,-59,97329.546875,1,0,0,0,33.764679,130.896164
958784,478,78,2026,39,-14,-101,97329.546875,1,0,0,0,33.764679,130.896164
958794,479,76,2024,19,-29,-70,97329.820312,1,0,0,0,33.764679,130.896164
958804,488,81,2026,33,-4,-80,97329.820312,1,0,0,0,33.764679,130.896164
958814,463,74,2023,36,-29,-71,97329.820312,1,0,0,0,33.764679,130.896164
958824,462,87,2022,20,-37,-72,97329.820312,1,0,0,0,33.764679,130.896164
958834,466,82,2027,22,-44,-70,97329.476562,1,0,0,0,33.764679,130.896164
958844,475,94,2022,23,-36,-42,97329.476562,1,0,0,0,33.764679,130.896164
958854,471,78,2041,38,-8,-77,97329.476562,1,0,0,0,33.764679,130.896164
958864,487,69,2026,21,-34,-36,97329.476562,1,0,0,0,33.764679,130.896164
958874,470,77,2028,52,16,-79,97329.656250,1,0,0,0,33.764679,130.896164
958884,468,88,2028,42,-3,-60,97329.656250,1,0,0,0,33.764679,130.896164
958894,479,80,2019,50,-12,-50,97329.656250,1,0,0,0,33.764679,130.896164
958904,469,92,2020,49,-24,-66,97329.656250,1,0,0,0,33.764679,130.896164
958914,473,88,2024,62,2,-90,97329.656250,1,0,0,0,33.764679,130.896164
958924,476,74,2033,52,-1,-83,97329.656250,1,0,0,0,33.764679,130.896164
958934,471,75,2022,45,-10,-93,97329.656250,1,0,0,0,33.764679,130.896164
958944,472,81,2025,40,-27,-78,97329.656250,1,0,0,0,33.764679,130.896164
958954,479,90,2031,22,-47,-58,97328.898438,1,0,0,0,33.764679,130.896164
958964,476,72,2026,32,-47,-76,97328.898438,1,0,0,0,33.764679,130.896164
958974,466,75,2027,34,-35,-41,97328.898438,1,0,0,0,33.764679,130.896164
958984,475,88,2022,31,-27,-37,97328.898438,1,0,0,0,33.764679,130.896164
958994,469,71,2016,35,-32,-76,97329.656250,1,0,0,0,33.764679,130.896164
959004,456,74,2023,56,2,-94,97329.656250,1,0,0,0,33.764679,130.896164
959014,469,73,2035,28,-17,-67,97329.656250,1,0,0,0,33.764679,130.896164
959024,482,79,2007,51,-20,-70,97329.656250,1,0,0,0,33.764679,130.896164
959034,471,80,2035,25,-34,-55,97328.828125,1,0,0,0,33.764679,130.896164
959044,465,73,2023,40,-11,-92,97328.828125,1,0,0,0,33.764679,130.896164
959054,482,74,2023,30,-18,-64,97328.828125,1,0,0,0,33.764679,130.896164
959064,473,88,2040,37,-29,-61,97328.828125,1,0,0,0,33.764679,130.896164
959074,494,88,2024,32,-29,-74,97328.718750,1,0,0,0,33.764679,130.896164
959084,495,70,2032,29,-31,-52,97328.718750,1,0,0,0,33.764679,130.896164
959094,446,87,2028,45,-16,-77,97328.718750,1,0,0,0,33.764679,130.896164
959104,460,77,2015,29,-60,-59,97328.718750,1,0,0,0,33.764679,130.896164
959114,484,68,2025,39,-3,-74,97329.140625,1,0,0,0,33.764679,130.896164
959124,484,85,2018,47,-1,-61,97329.140625,1,0,0,0,33.764679,130.896164
959134,479,82,2019,33,-34,-40,97329.140625,1,0,0,0,33.764679,130.896164
959144,497,80,2034,52,-16,-82,97329.140625,1,0,0,0,33.764679,130.896164
959154,483,80,2018,36,-57,-58,97329.625000,1,0,0,0,33.764679,130.896164
959164,470,84,2027,28,-24,-50,97329.625000,1,0,0,0,33.764679,130.896164
959174,486,82,2024,51,-17,-83,97329.625000,1,0,0,0,33.764679,130.896164
959184,460,77,2024,39,-6,-88,97329.625000,1,0,0,0,33.764679,130.896164
959194,476,76,2030,29,-28,-86,97329.312500,1,0,0,0,33.764679,130.896164
959204,492,76,2019,36,-7,-94,97329.312500,1,0,0,0,33.764679,130.896164
959214,477,90,2024,46,-24,-69,97329.312500,1,0,0,0,33.764679,130.896164
959224,459,74,2031,43,-21,-82,97329.312500,1,0,0,0,33.764679,130.896164
959234,480,77,2027,42,-22,-80,97329.312500,1,0,0,0,33.764679,130.896164
959244,478,84,2032,55,13,-95,97329.312500,1,0,0,0,33.764679,130.896164
959254,488,83,2018,43,0,-80,97329.312500,1,0,0,0,33.764679,130.896164
959264,495,77,2032,42,-29,-60,97329.140625,1,0,0,0,33.764679,130.896164
959274,467,82,2007,32,-24,-49,97329.140625,1,0,0,0,33.764679,130.896164
959284,476,93,2029,33,-32,-56,97329.140625,1,0,0,0,33.764679,130.896164
959294,484,81,2034,38,-15,-69,97329.140625,1,0,0,0,33.764679,130.896164
959304,484,77,2023,40,-27,-71,97328.554688,1,0,0,0,33.764679,130.896164
959314,493,80,2006,24,-49,-53,97328.554688,1,0,0,0,33.764679,130.896164
959324,477,87,2043,37,-26,-59,97328.554688,1,0,0,0,33.764679,130.896164
959334,464,74,2016,42,-13,-73,97328.554688,1,0,0,0,33.764679,130.896164
959344,469,80,2033,37,-18,-60,97328.796875,1,0,0,0,33.764679,130.896164
959354,478,77,2018,46,-9,-77,97328.796875,1,0,0,0,33.764679,130.896164
959364,476,94,2030,37,8,-89,97328.796875,1,0,0,0,33.764679,130.896164
959374,474,80,2018,27,-28,-50,97328.796875,1,0,0,0,33.764679,130.896164
959384,471,69,2030,31,-47,-45,97329.546875,1,0,0,0,33.764679,130.896164
959394,473,89,2034,43,-31,-79,97329.546875,1,0,0,0,33.764679,130.896164
959404,468,76,2017,10,-32,-53,97329.546875,1,0,0,0,33.764679,130.896164
959414,475,77,2028,49,-3,-89,97329.546875,1,0,0,0,33.764679,130.896164
959424,483,76,2031,45,5,-78,97329.312500,1,0,0,0,33.764679,130.896164
959434,467,86,2023,36,-10,-63,97329.312500,1,0,0,0,33.764679,130.896164
959444,468,72,2029,29,-25,-69,97329.312500,1,0,0,0,33.764679,130.896164
959454,485,79,2026,35,-46,-56,97329.312500,1,0,0,0,33.764679,130.896164
959464,472,77,2027,61,15,-79,97328.453125,1,0,0,0,33.764679,130.896164
